X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
430510.BJ,丰光精密,,制造业,32.4385942,0.56,20.5338503,31.99094559,21.86900501,1.279901786,49.13120641,3.194401373,0.980309795,2.319977176,49.57844342,54.12697419
430556.BJ,雅达股份,,制造业,0,0.34,11.54997814,34.26961392,22.97937317,1.298353495,93.80455813,3.7574949,0.701225457,2.561918285,-11.98648673,0
430564.BJ,天润科技,,信息传输、软件和信息技术服务业,12.35618436,0.6754,19.1773769,35.01426424,0,0,0,0,0,0,0,0
430685.BJ,新芝生物,,制造业,25.46807105,0.56,11.18566345,64.31811563,0,0,0,0,0,0,0,0
430718.BJ,合肥高科,,制造业,9.77833252,0.66,12.12429597,11.98157904,49.17428999,1.967508176,92.77969256,1.63236217,0.325091667,1.33726822,2.348952386,0
600032.SH,浙江新能,,电力、热力、燃气及水生产和供应业,31.4348716,0,0,54.39113639,0,0,0,0,0,0,0,0
600038.SH,中直股份,,制造业,80.01095858,0.6566,3.994995672,11.0556919,63.68951693,2.754025602,94.51234,1.453716056,0.127012862,0.694469152,-57.61290862,-57.46247175
600051.SH,宁波联合,,批发和零售业,9.50253602,0.48,4.69389392,18.06838851,43.32797639,1.764539073,80.41171406,1.849284206,0.645030834,1.023298509,-63.61058812,60.09198772
600052.SH,东望时代,,文化、体育和娱乐业,-119.8412362,0,0,25.31922997,0,0,0,0,0,0,0,36.52209512
600053.SH,九鼎投资,,金融业,58.43585468,0,0,99.08367568,0,0,0,0,0,0,0,148.7861256
600055.SH,万东医疗,,制造业,82.75490407,0.27,5.009533477,43.24309666,10.48876146,1.117178151,89.14730194,8.670081015,6.791200862,8.128247289,-4.563384346,45.07317865
600059.SH,古越龙山,,制造业,43.51294151,0.22,3.719647831,35.2207226,12.33228064,1.140670714,99.54878346,5.475514809,2.505731114,2.718532287,0.627790745,29.02785826
600060.SH,海信视像,,制造业,10.93691035,1.28,9.983418903,17.64409382,44.35188486,1.797006058,95.56302569,1.932799422,0.78511695,1.656407977,34.86109646,51.8322996
600062.SH,华润双鹤,,制造业,18.2010665,1.1235,11.6784763,54.02802333,25.9132156,1.349768394,80.25353349,2.37894125,0.93987367,1.755191786,25.01914511,51.4855727
600071.SH,凤凰光学,,制造业,-653.7335703,0.02,0.915687578,12.51800691,70.55710521,3.396405167,81.0496593,1.075045071,0.279109347,0.845579076,-22.73331497,56.59554481
600072.SH,中船科技,,建筑业,154.8369873,0.1493,2.75686898,11.14006257,42.24473241,1.7314438,84.92874008,1.961026008,0.473285861,1.481614487,35.01927228,82.69351109
600073.SH,上海梅林,,制造业,19.71047507,0.54,10.87813775,12.49583408,54.82292389,2.213511998,80.80847891,1.347571636,0.551280117,0.920718119,751.6834978,53.63984478
600078.SH,ST澄星,,制造业,3.15972114,0.79,30.37829719,22.11950321,55.1387516,2.229095345,54.37402025,1.265499287,0.321386164,0.751516176,-63.44623812,46.24783919
600080.SH,金花股份,,制造业,-311.8395849,0,0,76.10664516,0,0,0,0,0,0,0,56.10327135
600083.SH,博信股份,,批发和零售业,21.93823938,0,0,25.49470834,0,0,0,0,0,0,0,240.6120253
600088.SH,中视传媒,,文化、体育和娱乐业,-67.97034049,-0.164,-6.31602277,5.163836654,32.95886355,1.491621492,79.49063369,2.00922104,1.514978234,1.939682227,-1171.534815,51.4329762
600097.SH,开创国际,,农、林、牧、渔业,63.92547636,0.44,5.219953397,32.29359695,38.06604323,1.614623144,52.92480691,2.154671358,0.914638215,1.412127255,-44.59490089,48.86921957
600099.SH,林海股份,,制造业,164.5382814,0.043,1.873577162,11.97340941,34.78918276,1.533487913,97.87163982,2.238270079,0.448674497,1.58177655,-2.055184481,73.35033388
600101.SH,明星电力,,电力、热力、燃气及水生产和供应业,21.21478733,0.3777,6.128162421,12.2253508,30.04941733,1.429580658,73.23463353,1.393935561,1.030041565,1.361838392,27.4380716,60.55218297
600103.SH,青山纸业,,制造业,24.43008169,0,0,20.7217939,0,0,0,0,0,0,0,45.7809802
600107.SH,美尔雅,,制造业,-124.1908895,0,0,38.29790915,0,0,0,0,0,0,0,34.50030063
600113.SH,浙江东日,,租赁和商务服务业,5.37832078,0.39,7.502699404,43.64074727,21.44113077,1.272930746,86.62989337,2.345655271,1.108968914,2.142243434,-69.90855655,74.41943047
600114.SH,东睦股份,,制造业,149.4565097,0,0,20.58332536,0,0,0,0,0,0,0,47.17999143
600118.SH,中国卫星,,制造业,84.60216732,0.24,4.651286458,11.01947958,40.75967405,1.688039328,93.74561625,1.957210375,0.770098951,1.57544802,10.36722197,43.80561182
600119.SH,长江投资,,交通运输、仓储和邮政业,-17.4764915,0,0,6.513532487,0,0,0,0,0,0,0,48.33758217
600127.SH,金健米业,,制造业,-63.79292463,-0.08,-7.364314151,2.753095128,62.54884572,2.67014467,94.45002414,1.082849928,0.220073761,0.457904569,-30.8533792,61.5443089
600128.SH,弘业股份,,批发和零售业,45.93225928,0,0,5.426387753,0,0,0,0,0,0,0,68.47213937
600131.SH,国网信通,,信息传输、软件和信息技术服务业,24.81662451,0.67,14.73873967,19.12032433,0,0,0,0,0,0,0,32.1551367
600132.SH,重庆啤酒,,制造业,47.24752025,2.61,66.31876559,50.55284575,0,0,0,0,0,0,0,69.57771066
600135.SH,乐凯胶片,,制造业,120.7426541,0,0,14.0542413,0,0,0,0,0,0,0,53.17044369
600137.SH,浪莎股份,,制造业,101.2615065,0,0,16.51858318,0,0,0,0,0,0,0,94.3258865
600148.SH,长春一东,,制造业,619.5177395,0,0,19.83479485,0,0,0,0,0,0,0,44.8842442
600149.SH,廊坊发展,,电力、热力、燃气及水生产和供应业,5775.180313,-0.022,-5.040271538,14.69081672,62.38473784,2.658495362,57.86110589,0.817695701,0.64657077,0.756383768,-217.930331,53.79906083
600150.SH,中国船舶,,制造业,78.69414445,0,0,10.46379716,0,0,0,0,0,0,0,37.32210525
600151.SH,航天机电,,制造业,180.3299145,-0.0724,-1.932165798,6.871574423,48.38128156,1.937281727,82.67296472,1.19879382,0.380967149,0.982898806,-356.0456248,58.70470132
600152.SH,维科技术,,制造业,-111.1144223,-0.1998,-5.412951909,10.29799733,45.66188977,1.840328999,89.35115445,1.35419908,0.509962245,1.058324664,17.697778,59.81698643
600156.SH,华升股份,,制造业,-8.51611637,-0.5184,-38.11248691,1.708363588,57.36963053,2.345745562,63.56814506,1.385968136,0.657224214,1.134004567,-163.4015408,63.91681037
600158.SH,中体产业,,文化、体育和娱乐业,196.9357211,0,0,29.9668878,0,0,0,0,0,0,0,73.37466098
600159.SH,大龙地产,,房地产业,318.5107809,-0.21,-7.291448737,21.58192547,43.97265936,1.78484288,100,2.076593933,0.559247146,0.796884928,-205.0943082,211.8669324
600160.SH,巨化股份,,制造业,16.42403096,0.88,16.5316515,19.98989435,30.23975363,1.433481176,71.67200511,1.596604423,0.601847133,1.24431143,122.2731503,52.11103094
600161.SH,天坛生物,,制造业,48.70819046,0.53,10.4248611,47.53345853,0,0,0,0,0,0,0,48.79587912
600163.SH,中闽能源,,电力、热力、燃气及水生产和供应业,14.67066693,0.3831,13.55972579,62.28187481,49.09579874,1.964474396,32.83227011,1.953219597,0.730330368,1.933304174,6.521244568,48.55985496
600165.SH,宁科生物,,制造业,78.30496578,0,0,31.11604233,0,0,0,0,0,0,0,69.98486459
600167.SH,联美控股,,电力、热力、燃气及水生产和供应业,15.26471186,0,0,41.15003433,0,0,0,0,0,0,0,10.79642203
600171.SH,上海贝岭,,制造业,20.90943315,0.57,9.774862173,35.19814339,15.04859229,1.177143531,77.70998668,4.750593484,2.510549026,3.61050988,-45.82210349,51.04393566
600178.SH,东安动力,,制造业,58.14339734,0.229,4.354082865,8.449191075,55.80454177,2.26267594,97.28616684,1.124690855,0.526209433,0.94543709,45.60154177,28.40811403
600182.SH,S*ST佳通,,制造业,202.9469721,0,0,9.413970674,0,0,0,0,0,0,0,58.24437232
600184.SH,光电股份,,制造业,84.22705908,0.1397,2.878001343,11.09535396,41.48664694,1.709011615,97.82668329,1.583347106,0.666507003,1.315749328,13.75461987,65.21982338
600186.SH,莲花健康,,制造业,86.09067684,0.03,3.276236913,12.27052223,51.48862324,2.061372129,98.39241027,1.388766847,1.122181683,1.328418942,9.421763798,45.15580441
600191.SH,华资实业,,制造业,-46.01566419,0,0,15.86428358,0,0,0,0,0,0,0,131.8296147
600192.SH,长城电工,,制造业,-35.21833719,-0.2712,-7.342001445,11.85716367,67.84840293,3.110265402,89.5609207,1.207895606,0.126757243,0.799840888,9.38094107,46.48336659
600193.SH,创兴资源,,建筑业,368.36897,0.015,1.971195526,11.63975039,56.18122589,2.282126829,100,1.315556647,0.047044721,1.315412351,-80.02638658,64.56878338
600199.SH,金种子酒,,制造业,-111.3628295,0,0,30.82293263,0,0,0,0,0,0,0,37.63753829
600201.SH,生物股份,,制造业,58.1021087,0.19,4.073227622,55.67218944,16.27210912,1.194345145,63.36039999,4.069362217,2.204756223,3.563162083,-48.55092238,61.85580697
600202.SH,哈空调,,制造业,40.84880821,0.0977,4.732550954,13.43827748,66.27384926,2.965058206,91.35714922,1.215966517,0.15962675,1.029358474,-38.9840704,40.61098041
600206.SH,有研新材,,制造业,37.88082915,0,0,5.12352426,0,0,0,0,0,0,0,-70.86683174
600207.SH,安彩高科,,电力、热力、燃气及水生产和供应业,50.62973904,0.0898,3.095179947,11.97362295,55.89369268,2.267249427,65.21074547,1.325502705,0.678509815,1.179827835,-48.52201436,60.70815471
600211.SH,西藏药业,,制造业,38.18360129,1.49,13.10888216,93.36190297,26.06816359,1.352597269,96.0289379,2.642857673,1.882976919,2.545462265,76.16418611,54.32119379
600212.SH,绿能慧充,,综合,-118.2261127,0,0,17.98519847,0,0,0,0,0,0,0,64.15994532
600213.SH,亚星客车,,制造业,956.7953233,0,0,6.229147258,0,0,0,0,0,0,0,58.64645066
600215.SH,派斯林,,房地产业,48.84706514,0,0,15.45601839,0,0,0,0,0,0,0,3.3343304
600216.SH,浙江医药,,制造业,14.48015267,0,0,36.55163009,0,0,0,0,0,0,0,45.13072166
600217.SH,中再资环,,制造业,60.18706941,0,0,17.33689778,0,0,0,0,0,0,0,54.95528942
600218.SH,全柴动力,,制造业,33.25758344,0.24,3.35944917,8.549403164,44.10571394,1.789091642,93.17295372,1.855926439,0.86531771,1.522227357,-35.50870062,45.0424908
600225.SH,卓朗科技,,房地产业,20.42838969,0,0,56.29992978,0,0,0,0,0,0,0,278.4097594
600227.SH,圣济堂,,制造业,-13.04556959,0,0,9.629282237,0,0,0,0,0,0,0,33.72079793
600228.SH,返利科技,,信息传输、软件和信息技术服务业,57.83808442,0,0,68.95523257,0,0,0,0,0,0,0,42.59568807
600229.SH,城市传媒,,文化、体育和娱乐业,15.38537678,0,0,31.44861716,0,0,0,0,0,0,0,41.87473366
600230.SH,沧州大化,,制造业,31.7215361,0,0,13.01757521,0,0,0,0,0,0,0,50.61056948
600232.SH,金鹰股份,,制造业,33.35232281,0.14,4.721510723,16.43808291,34.05929329,1.516513926,98.95330103,2.246675705,0.55907264,1.285191914,13.17235457,62.15025712
600234.SH,科新发展,,制造业,1081.054564,0,0,25.64080033,0,0,0,0,0,0,0,49.18419104
600235.SH,民丰特纸,,制造业,101.5496266,0.04,1.098714141,12.69217917,34.61056617,1.529299065,96.934195,1.347766891,0.262880216,0.887625326,-73.58541255,47.56197844
600237.SH,铜峰电子,,制造业,51.12390532,0.13,6.2287696,22.50242602,33.179989,1.49655767,96.38228067,1.921353847,0.7070389,1.509559678,62.52426092,44.6869712
600238.SH,海南椰岛,,制造业,-117.1733722,0,0,19.10409098,0,0,0,0,0,0,0,44.59249195
600241.SH,ST时万,,制造业,-369.4825486,0.17,4.959638887,28.280146,32.10572619,1.472878262,98.98434722,2.226022477,1.357297299,1.705038501,2034.227945,90.79202219
600242.SH,*ST中昌,,信息传输、软件和信息技术服务业,-1.01181928,0,0,-187.1786978,0,0,0,0,0,0,0,36.91080299
600243.SH,青海华鼎,,制造业,-15.13592956,-0.35,-15.75583197,13.61393041,33.89695719,1.512789665,92.17246925,1.946729148,0.560352183,1.304349194,-53.13779827,48.01251736
600251.SH,冠农股份,,制造业,19.55049826,0.61,16.03383898,2.166987581,52.42563518,2.101972362,93.61242641,1.206987089,0.396695026,0.775646623,-29.05859049,25.05154531
600252.SH,中恒集团,,制造业,-134.0670126,0.0231,1.202733148,70.53268105,29.46319843,1.417699666,74.42385601,2.637334038,1.629977921,2.369633151,-92.84521589,93.21008441
600255.SH,鑫科材料,,制造业,47.43689573,0.05,7.326773153,10.25990142,54.96187545,2.220341122,90.20216906,1.046835462,0.439303067,0.741021339,43.23633759,68.09217682
600257.SH,大湖股份,,农、林、牧、渔业,-14.58169866,0,0,25.58180044,0,0,0,0,0,0,0,54.23947546
600261.SH,阳光照明,,制造业,43.53594415,0.13,5.067874289,27.0898622,35.09967468,1.540824326,85.89217309,2.292716991,1.34085928,1.905603515,-43.62116683,62.74792137
600262.SH,北方股份,,制造业,25.01334482,0,0,15.64914644,0,0,0,0,0,0,0,36.57690494
600265.SH,ST景谷,,农、林、牧、渔业,-70.78086932,0,0,-0.553469821,0,0,0,0,0,0,0,63.83190951
600272.SH,开开实业,,批发和零售业,48.57756141,0.16,7.237122594,24.45274491,52.10198542,2.087769209,69.19085395,1.354032614,0.737472226,1.150181411,144.8201606,47.11160518
600276.SH,恒瑞医药,,制造业,70.2958781,0.61,10.72766076,82.99463068,9.306698466,1.102617264,92.3225604,8.500188934,4.910716185,7.826809741,-14.9186434,52.80619053
600280.SH,中央商场,,批发和零售业,76.72314232,0,0,53.58294768,0,0,0,0,0,0,0,40.89844453
600281.SH,华阳新材,,制造业,-63.48366159,0,0,8.632750992,0,0,0,0,0,0,0,94.69926202
600285.SH,羚锐制药,,制造业,16.81146297,0,0,72.67689005,0,0,0,0,0,0,0,51.93784124
600287.SH,江苏舜天,,批发和零售业,-4.64088964,0,0,8.452106254,0,0,0,0,0,0,0,49.95877924
600289.SH,ST信通,,信息传输、软件和信息技术服务业,-10.47405079,0,0,62.48102723,0,0,0,0,0,0,0,40.60502687
600293.SH,三峡新材,,制造业,-26.92089305,0,0,8.30206007,0,0,0,0,0,0,0,66.2876356
600299.SH,安迪苏,,制造业,16.2329006,0.46,8.589531181,27.31132067,29.941654,1.427381686,59.59453265,1.602156834,0.209104725,0.979549164,-18.6106357,43.51490699
600301.SH,南化股份,,制造业,50.44789334,0.08,5.508135764,12.71519248,27.54063027,1.380083768,93.31468623,3.67538814,1.273235854,3.67538814,-66.25577837,47.0132101
600302.SH,标准股份,,制造业,-20.75458781,-0.33,-10.77961905,13.80413271,30.66480662,1.442269,94.3637222,2.936787191,0.631708731,2.139010362,-34.44270121,48.05283006
600305.SH,恒顺醋业,,制造业,89.00836483,0.139,6.321862495,34.62335847,24.9938298,1.33322365,84.36105293,1.940011462,1.119708717,1.464530696,9.417272453,59.18859203
600306.SH,*ST商城,,批发和零售业,-17.85642598,-1.0559,0,59.23390321,114.8759988,0,97.8711555,0.039925862,0.014859551,0.031875367,-131.416503,42.06413756
600308.SH,华泰股份,,制造业,11.49296175,0.38,4.63596514,11.24713574,40.93037505,1.69291747,91.14345607,1.178645546,0.393631014,0.877899657,-50.0303187,54.07376747
600313.SH,农发种业,,农、林、牧、渔业,98.04762546,0.2126,14.20014287,11.54014393,35.51498284,1.550747823,84.87799922,2.255101957,0.706373034,1.530945757,308.74249,106.6581656
600315.SH,上海家化,,制造业,39.89259383,0.7,6.64247104,57.39750939,0,0,0,0,0,0,0,65.49625075
600318.SH,新力金融,,金融业,-11.13275627,-0.27,-12.87178347,79.97721773,49.39286659,1.976006015,71.65290196,1.188123238,0.147343561,1.187860336,62.1365354,56.43126316
600319.SH,亚星化学,,制造业,7.36050905,0.31,25.03351388,14.44846443,66.69067908,3.002162675,81.78453447,0.301254114,0.073262121,0.211012448,-43.61168762,41.29256614
600327.SH,大东方,,批发和零售业,10.52810471,0.197,5.124317329,18.60552043,38.07437808,1.614840464,75.14494352,0.705787682,0.424441032,0.541178563,-71.6171897,46.97635881
600328.SH,中盐化工,,制造业,8.17755901,1.915,19.80575001,28.21681,0,0,0,0,0,0,0,59.17076077
600329.SH,达仁堂,,制造业,26.90335237,1.12,13.37572631,39.16026797,35.49311091,1.550222021,92.46624534,2.173567219,0.864730846,1.744744743,10.97769443,45.35525769
600330.SH,天通股份,,制造业,18.01936406,0.66,10.43205424,27.61617073,28.0592183,1.390032158,90.76897092,2.368025049,1.049756665,1.924728152,60.04182994,63.05467069
600331.SH,宏达股份,,制造业,53.96013608,0.0296,15.79163493,11.01718818,82.40243501,5.682604386,98.68356961,0.560118893,0.172238177,0.312092674,-80.29883005,54.29617279
600332.SH,白云山,,制造业,12.47451108,2.44,12.97790552,18.83448427,54.94847187,2.219680534,91.14659695,1.525983005,0.60319175,1.240609575,7.165171032,45.54820633
600337.SH,美克家居,,批发和零售业,-26.95120942,0,0,44.07597906,0,0,0,0,0,0,0,52.22921189
600338.SH,西藏珠峰,,采矿业,32.21789685,0,0,59.39318491,0,0,0,0,0,0,0,57.66722321
600343.SH,航天动力,,制造业,-27.06397555,0,0,7.681743002,0,0,0,0,0,0,0,54.88968467
600345.SH,长江通信,,制造业,21.44906763,0.94,8.633361708,9.416004273,11.85039834,1.134435075,95.9746155,1.371936187,0.482695431,1.296793853,102.9670049,52.15956334
600351.SH,亚宝药业,,制造业,30.45552643,0,0,58.05846344,0,0,0,0,0,0,0,40.46022795
600353.SH,旭光电子,,制造业,128.9832691,0.1801,7.012799606,24.89565684,36.16807352,1.566614162,79.48122375,2.36703225,0.715985557,1.976785788,52.02530765,55.82953537
600355.SH,精伦电子,,制造业,-45.25751171,0,0,22.34065178,0,0,0,0,0,0,0,53.63877932
600356.SH,恒丰纸业,,制造业,24.5254412,0.43,5.482003563,14.15273177,19.24324592,1.23828652,86.53956363,3.375145541,0.605651538,2.169424973,25.76847109,54.98334668
600358.SH,国旅联合,,信息传输、软件和信息技术服务业,180.8655106,0.0148,4.047320071,14.23772806,61.42858364,2.592593414,94.4380282,1.114882479,0.159850543,1.111308494,-107.8035403,16.71333022
600365.SH,ST通葡,,制造业,-1006.467187,0,0,22.29677084,0,0,0,0,0,0,0,50.75780502
600366.SH,宁波韵升,,制造业,24.67931524,0.36,6.47867904,22.20553306,36.72007703,1.580280053,85.28250506,2.297371985,0.525698429,1.350247599,-29.99829183,43.38820001
600367.SH,红星发展,,制造业,13.02412377,0.74,12.7285321,24.4587609,32.43770399,1.480115477,86.64744994,1.959449688,0.57678157,1.236846172,-31.27283885,51.0184642
600371.SH,万向德农,,农、林、牧、渔业,59.36752902,0,0,48.98736869,0,0,0,0,0,0,0,27.55819451
600375.SH,汉马科技,,制造业,-2.4623488,-2.3,-160.6132729,-5.548988238,97.37549727,38.10245615,82.47135599,0.640485769,0.217098998,0.532629321,-11.74283424,32.87912639
600378.SH,昊华科技,,制造业,38.82131542,1.2872,15.12168813,25.7610794,46.68857206,1.875770428,70.07698464,1.694425836,0.532936052,1.495123787,29.53832506,59.03830075
600379.SH,宝光股份,,制造业,69.05382923,0.1742,9.127056639,17.67551729,54.89290312,2.216946044,95.0696265,1.60567021,0.565548749,1.390069101,14.49919361,51.76147031
600381.SH,青海春天,,制造业,-27.37254885,0,0,38.60075199,0,0,0,0,0,0,0,0
600382.SH,ST广珠,,批发和零售业,8.26783426,0,0,74.29386804,0,0,0,0,0,0,0,69.03042579
600387.SH,海越能源,,批发和零售业,25.72809064,0,0,2.458551885,0,0,0,0,0,0,0,135.3763113
600391.SH,航发科技,,制造业,83.32591132,0.14,3.089565983,11.70277655,65.72509027,2.917586094,87.74626821,1.127057187,0.088946972,0.401827105,79.34051989,58.70490786
600395.SH,盘江股份,,采矿业,7.10629899,1.107,23.79764066,40.75274075,58.11823325,2.387673868,48.05588239,1.00027802,0.544740811,0.955460512,71.25229923,48.99359485
600399.SH,抚顺特钢,,制造业,71.03421507,0.1,3.298957952,14.56323951,48.6378273,1.946958136,47.60752577,2.376692327,0.856565956,1.442806004,-74.91571611,47.40230228
600403.SH,大有能源,,采矿业,5.20123341,0.65,20.43799861,52.08063324,61.18344761,2.576220551,83.81590341,0.66414612,0.48201763,0.646680338,30.29980199,49.23879778
600408.SH,安泰集团,,制造业,-11.53995608,-0.3,-11.14240095,0.814336,51.49083738,2.061466218,68.20186175,0.441046145,0.071930435,0.233066753,-204.8782556,43.87412555
600419.SH,天润乳业,,制造业,26.3186987,0.6214,8.682242638,17.02505527,35.45970389,1.549419603,75.51349262,1.290674263,0.668722918,0.814486398,24.74837849,19.7165013
600421.SH,华嵘控股,,制造业,-237.8633344,-0.03,-26.79146113,9.339919491,63.64707981,2.75081065,93.8004002,1.455514532,0.048691241,1.325882994,40.39338474,120.5899202
600426.SH,华鲁恒升,,制造业,9.80802691,2.965,25.57753773,30.66498679,20.23852141,1.253738042,50.39849044,2.403407122,0.911654822,2.074859135,-13.51941302,63.8072847
600429.SH,三元股份,,制造业,101.628971,0,0,23.25823537,0,0,0,0,0,0,0,49.35958838
600433.SH,冠豪高新,,制造业,37.97971031,0.21,7.517664889,17.35953161,27.50431805,1.379392501,95.95164644,1.797071209,0.658187305,1.381415428,19.40431528,44.09950873
600435.SH,北方导航,,制造业,85.26898306,0.12,7.674824465,19.10445639,48.86834789,1.95573575,99.44718343,1.693870529,0.65044562,1.495734099,18.11835785,78.17797536
600444.SH,国机通用,,制造业,32.67982584,0.28,6.353827829,15.14503149,42.48060834,1.738544117,95.19194962,2.008603342,0.704946707,1.486283227,-15.24522408,60.11154424
600452.SH,涪陵电力,,电力、热力、燃气及水生产和供应业,19.94448475,0.67,14.07205744,24.74989801,34.06988591,1.516757576,99.18343482,1.310310317,0.937246128,1.309847924,21.20512393,70.28927093
600455.SH,博通股份,,教育,51.40075491,0.4298,11.81757314,51.34792889,62.72434932,2.682716416,99.70874834,0.522176955,0.512604014,0.521470776,-21.55343326,44.00086578
600459.SH,贵研铂业,,制造业,28.35916714,0.69,8.424005959,3.227673293,52.61693986,2.110458879,61.49906923,2.656618398,0.75348967,1.733605262,18.43556335,73.96731212
600462.SH,ST九有,,租赁和商务服务业,-16.44022677,0,0,13.31850348,0,0,0,0,0,0,0,84.33985695
600468.SH,百利电气,,制造业,41.3099089,0,0,24.33851367,0,0,0,0,0,0,0,57.19361397
600469.SH,风神股份,,制造业,-61.57116829,0,0,11.8446779,0,0,0,0,0,0,0,49.37595216
600470.SH,六国化工,,制造业,16.44588561,0.37,11.30353047,11.90040247,72.58804394,3.648043204,90.80839179,0.921484659,0.467038722,0.60244815,-13.85737638,55.58361728
600476.SH,湘邮科技,,信息传输、软件和信息技术服务业,-220.4549151,0,0,14.08992312,0,0,0,0,0,0,0,69.42705048
600478.SH,科力远,,制造业,90.84154668,0.108,6.633687714,14.86402911,58.04040093,2.383244888,64.12486924,0.795551818,0.388437525,0.662927051,3770.44869,45.19916362
600479.SH,千金药业,,制造业,13.75214732,0.7093,13.90670799,43.26997927,39.0675132,1.641160656,93.99293135,2.070142745,1.020310294,1.717216364,3.608595721,52.53730728
600486.SH,扬农化工,,制造业,17.45318686,5.79,23.18314167,25.60442287,42.27548352,1.732366178,92.12135432,1.614571933,0.582847366,1.252762555,46.82180934,37.40335986
600488.SH,津药药业,,制造业,103.1435405,0.032,1.18702458,47.31290973,43.55725517,1.771706892,78.70930026,1.035256991,0.284084718,0.527590159,-83.0337589,39.97781572
600490.SH,鹏欣资源,,制造业,-19.84258651,0,0,7.609087219,0,0,0,0,0,0,0,32.55317014
600495.SH,晋西车轴,,制造业,43.10152798,0.01,0.325014002,15.11121018,17.94424487,1.218683563,88.50556877,3.879717087,2.39279354,3.122397401,-2.662148181,60.23177516
600503.SH,华丽家族,,房地产业,156.2006189,0,0,25.79026325,0,0,0,0,0,0,0,39.26866982
600505.SH,西昌电力,,电力、热力、燃气及水生产和供应业,72.50135229,0.1239,3.622801247,20.87707252,68.45294348,3.169867843,32.94748208,0.609839293,0.274004816,0.579078303,-0.92851734,58.82581913
600506.SH,统一股份,,农、林、牧、渔业,-19.76209087,-0.5623,-24.30320422,15.24705278,82.0599529,5.574121375,36.90424106,1.401320544,0.701199791,1.02278461,-134.3846894,136.5386471
600507.SH,方大特钢,,制造业,8.37243083,0.43,10.33525673,11.25537106,49.58254975,1.983440247,91.77620024,1.15060996,0.793016935,0.943201352,-67.51441861,51.56191926
600511.SH,国药股份,,批发和零售业,11.17274199,2.6031,14.55138905,8.090299325,46.43707143,1.866962891,92.65444823,2.022366325,0.698308605,1.730565543,10.38125622,53.8616857
600513.SH,联环药业,,制造业,20.40108326,0.49,11.66069131,53.56593594,47.92766497,1.920405527,95.59043994,1.100278096,0.265829618,0.875655938,18.97113063,62.00795383
600517.SH,国网英大,,金融业,25.97157621,0,0,11.40688405,0,0,0,0,0,0,0,56.6894705
600520.SH,文一科技,,制造业,58.61055385,0,0,27.71955264,0,0,0,0,0,0,0,52.23278056
600527.SH,江南高纤,,制造业,38.78173759,0.048,3.531029228,15.84865076,6.142232512,1.06544192,66.32029013,13.92850931,9.557401095,10.66402877,-18.55289014,49.84612423
600529.SH,山东药玻,,制造业,30.58498725,0,0,28.71935216,0,0,0,0,0,0,0,47.89236313
600530.SH,交大昂立,,制造业,58.8299621,0,0,40.28003182,0,0,0,0,0,0,0,37.66162106
600531.SH,豫光金铅,,制造业,15.14698173,0.39,10.09451327,2.233629494,68.45175049,3.169747975,86.0101023,1.200456639,0.195346098,0.447535497,6.442366976,39.38381229
600532.SH,*ST未来,,批发和零售业,-29.12520368,0,0,4.714919048,0,0,0,0,0,0,0,45.50410998
600536.SH,中国软件,,信息传输、软件和信息技术服务业,272.2811019,0,0,27.63054809,0,0,0,0,0,0,0,48.79452599
600537.SH,亿晶光电,,制造业,-18.72977089,0,0,5.110679036,0,0,0,0,0,0,0,60.44100999
600538.SH,国发股份,,批发和零售业,66.68147354,0.07,3.731923761,26.94452095,15.94941092,1.189759657,97.87493295,3.046990745,0.958293788,2.570688528,269.3599743,34.67860752
600539.SH,狮头股份,,租赁和商务服务业,250.2272716,0.08,3.957335783,29.49350339,16.07036005,1.191474193,91.49355537,5.26998169,3.071796895,4.182167399,22.3747224,36.39386985
600540.SH,新赛股份,,农、林、牧、渔业,-9.20085987,0,0,-3.18965591,0,0,0,0,0,0,0,36.84024315
600543.SH,莫高股份,,制造业,-17.79646424,0,0,16.55812759,0,0,0,0,0,0,0,39.66528621
600551.SH,时代出版,,文化、体育和娱乐业,16.43473229,0,0,12.06789442,0,0,0,0,0,0,0,52.98377326
600556.SH,天下秀,,信息传输、软件和信息技术服务业,40.17508662,0,0,21.07678433,0,0,0,0,0,0,0,47.21632874
600559.SH,老白干酒,,制造业,37.41066874,0,0,67.40038795,0,0,0,0,0,0,0,50.32041117
600560.SH,金自天正,,制造业,43.81604446,0.197,5.157783879,25.95306976,54.00903691,2.174340202,98.16218169,1.526338138,0.042198715,0.895130908,-1.059022652,35.02508817
600562.SH,国睿科技,,制造业,33.56116399,0,0,33.00691677,0,0,0,0,0,0,0,58.30903343
600563.SH,法拉电子,,制造业,37.06122556,4.47,26.79755207,38.94336045,26.95868507,1.369088167,88.967008,3.08233526,1.399140522,2.545963327,20.85308015,53.92381891
600568.SH,ST中珠,,制造业,-19.39074949,-0.4,-24.9943791,28.63530679,20.90064463,1.264232806,59.70213924,3.970313394,1.321436035,2.607819641,-279.6984117,15.20642996
600570.SH,恒生电子,,信息传输、软件和信息技术服务业,97.16193197,0.57,17.44793342,72.7705013,42.52438608,1.739868323,94.8487056,1.135036514,0.833200939,1.03182104,-24.85079923,53.2828535
