X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
601199.SH,江南水务,17,电力、热力、燃气及水生产和供应业,23.6032,0,0,46.7829,0,0,0,0,0,0,0,64.4014
601208.SH,东材科技,17,制造业,25.3777,0.4600,10.6416,21.5138,51.7666,2.0733,57.9875,1.4715,0.7418,1.3141,25.9083,55.8774
601222.SH,林洋能源,17,制造业,21.6150,0,0,35.7359,0,0,0,0,0,0,0,81.1835
601311.SH,骆驼股份,17,制造业,20.9505,0.4000,5.3861,13.2436,32.4313,1.4800,87.0975,1.8154,0.4763,1.1892,-46.1906,62.6497
601339.SH,百隆东方,17,制造业,5.2863,1.0600,16.4095,30.3450,37.9672,1.6121,71.5926,1.9674,0.5934,0.7538,14.0020,50.0249
601366.SH,利群股份,17,批发和零售业,-666.1334,0,0,31.6438,0,0,0,0,0,0,0,0
601515.SH,东风股份,17,制造业,16.4332,0.1700,5.0096,30.8406,26.4604,1.3598,69.5910,2.5557,1.2782,2.0520,-61.1989,50.8384
601566.SH,九牧王,17,制造业,164.2764,0,0,60.0955,0,0,0,0,0,0,0,51.2816
601615.SH,明阳智能,17,制造业,12.9059,0,0,22.6816,0,0,0,0,0,0,0,70.2676
601619.SH,嘉泽新能,17,电力、热力、燃气及水生产和供应业,12.7705,0.2200,9.6935,60.0043,69.8188,3.3133,31.2332,0.8917,0.2014,0.8917,-30.5490,0
601677.SH,明泰铝业,17,制造业,9.8998,1.6600,13.9761,9.7714,33.3287,1.4999,78.6625,2.3619,0.6564,1.5838,-13.1218,55.8922
601678.SH,滨化股份,17,制造业,8.6018,0.5800,10.8643,32.0544,0,0,0,0,0,0,0,51.2850
601686.SH,友发集团,17,制造业,77.0183,0.2100,4.6905,1.5791,56.0088,2.2732,68.8110,1.5231,0.6026,1.0840,-62.3077,0
601700.SH,风范股份,17,制造业,119.6204,0,0,8.7702,0,0,0,0,0,0,0,45.8671
601778.SH,晶科科技,17,电力、热力、燃气及水生产和供应业,47.1896,0,0,46.3527,0,0,0,0,0,0,0,0
601789.SH,宁波建工,17,建筑业,13.1766,0.3033,7.8035,8.5418,77.7887,4.5022,91.1513,1.1127,0.2116,1.0640,-17.1807,46.0640
601865.SH,福莱特,17,制造业,37.4931,0.9900,16.4285,22.9808,56.6655,2.3076,57.4051,1.1754,0.2786,0.9479,0.1350,0
601908.SH,京运通,17,制造业,16.5911,0,0,20.5832,0,0,0,0,0,0,0,47.5307
601918.SH,新集能源,17,采矿业,4.8247,0.8400,20.7153,42.0029,0,0,0,0,0,0,0,64.6932
601969.SH,海南矿业,17,采矿业,30.4901,0.3000,10.3236,34.9361,38.2724,1.6200,73.2672,1.7700,1.1788,1.6479,-27.2729,0
603019.SH,中科曙光,17,制造业,24.0904,1.0600,10.4033,25.0270,44.2298,1.7931,44.8926,2.6631,0.9745,1.6531,28.6792,0
603055.SH,台华新材,17,制造业,23.3489,0.3100,6.8936,23.1521,46.1714,1.8577,60.6546,1.4005,0.2664,0.6545,-42.1338,0
603077.SH,和邦生物,17,制造业,6.0428,0.4377,22.8200,45.9249,18.0039,1.2196,86.0563,2.6026,1.2295,2.0466,25.8958,66.2630
603081.SH,大丰实业,17,制造业,13.3773,0.7100,10.7657,30.0038,0,0,0,0,0,0,0,0
603108.SH,润达医疗,17,批发和零售业,16.0734,0.7200,11.3655,26.8766,0,0,0,0,0,0,0,0
603113.SH,金能科技,17,制造业,121.2249,0.2900,2.8541,4.5335,46.6646,1.8749,83.3104,1.1271,0.4738,0.9692,-73.0858,0
603123.SH,翠微股份,17,批发和零售业,104.9974,0,0,29.6878,0,0,0,0,0,0,0,37.7156
603180.SH,金牌厨柜,17,制造业,12.8411,1.7900,11.0061,29.9169,0,0,0,0,0,0,0,0
603218.SH,日月股份,17,制造业,77.9666,0,0,10.7857,0,0,0,0,0,0,0,0
603225.SH,新凤鸣,17,制造业,27.5649,-0.1400,-1.2766,6.1268,61.9891,2.6308,59.3485,0.7835,0.4148,0.5387,-109.0976,60.8977
603228.SH,景旺电子,17,制造业,17.6233,1.2700,13.8866,21.8008,46.4841,1.8686,65.1474,1.5787,0.3215,1.2855,16.1742,0
603233.SH,大参林,17,批发和零售业,41.9412,0,0,38.5659,0,0,0,0,0,0,0,0
603308.SH,应流股份,17,制造业,47.2319,0,0,38.3578,0,0,0,0,0,0,0,43.1269
603345.SH,安井食品,17,制造业,54.0790,0,0,21.4315,0,0,0,0,0,0,0,0
603355.SH,莱克电气,17,制造业,19.0472,0,0,21.1131,0,0,0,0,0,0,0,0
603363.SH,傲农生物,17,制造业,-7.0629,0,0,0.5747,0,0,0,0,0,0,0,0
603368.SH,柳药集团,17,批发和零售业,10.5554,1.9400,12.2761,11.3665,65.7906,2.9232,88.4499,1.4892,0.3560,1.2618,18.3893,0
603377.SH,东方时尚,17,教育,270.9842,-0.0700,-2.0168,44.0266,53.3387,2.1431,64.3933,0.5294,0.1097,0.3846,-137.9703,0
603421.SH,鼎信通讯,17,信息传输、软件和信息技术服务业,19.8502,0,0,42.3048,0,0,0,0,0,0,0,0
603486.SH,科沃斯,17,制造业,23.2136,0,0,51.3386,0,0,0,0,0,0,0,0
603517.SH,绝味食品,17,制造业,157.3545,0,0,26.4409,0,0,0,0,0,0,0,0
603518.SH,锦泓集团,17,制造业,14.9866,0,0,68.9505,0,0,0,0,0,0,0,0
603529.SH,爱玛科技,17,制造业,18.0211,3.3100,32.0354,15.0026,63.5418,2.7429,97.7339,1.0054,0.5907,0.9347,180.4378,0
603568.SH,伟明环保,17,水利、环境和公共设施管理业,20.2253,0.9800,19.5210,50.7384,47.8635,1.9180,26.1909,1.8572,0.9386,1.7941,3.9469,0
603569.SH,长久物流,17,租赁和商务服务业,126.9891,0,0,8.2906,0,0,0,0,0,0,0,0
603588.SH,高能环境,17,水利、环境和公共设施管理业,20.1439,0,0,22.8262,0,0,0,0,0,0,0,0
603596.SH,伯特利,17,制造业,53.5232,1.7100,18.1339,22.0199,47.1737,1.8930,74.8070,2.1257,0.8810,1.8310,32.8336,0
603605.SH,珀莱雅,17,制造业,67.1494,2.9000,25.5379,69.5705,38.7819,1.6335,63.7230,2.9042,2.2137,2.4356,49.2287,0
603606.SH,东方电缆,17,制造业,48.4109,1.2200,16.2372,22.1914,40.2036,1.6723,66.0608,2.7995,0.9703,2.2583,-29.1437,0
603609.SH,禾丰股份,17,制造业,25.8266,0.5800,7.4963,5.4689,45.7120,1.8420,59.0482,1.7102,0.4064,0.9011,"2,088.4368",69.1701
603612.SH,索通发展,17,制造业,10.7859,0,0,15.8164,0,0,0,0,0,0,0,0
603618.SH,杭电股份,17,制造业,31.8357,0,0,14.6244,0,0,0,0,0,0,0,0
603650.SH,彤程新材,17,制造业,63.1407,0.5000,10.2376,23.8243,54.2038,2.1836,55.8886,1.1247,0.3479,0.9381,-9.3228,0
603658.SH,安图生物,17,制造业,31.3683,2.0000,15.5045,59.6559,24.4467,1.3236,84.6382,2.8860,0.5250,2.5388,21.3120,0
603659.SH,璞泰来,17,制造业,25.8574,2.2400,25.9312,36.1216,60.8676,2.5554,84.3996,1.3622,0.4357,0.7604,86.4595,0
603678.SH,火炬电子,17,制造业,21.1063,1.7500,16.0966,41.4273,27.5303,1.3799,54.4004,4.1744,0.7253,3.0781,-15.4592,0
603707.SH,健友股份,17,制造业,26.0083,0,0,53.2405,0,0,0,0,0,0,0,0
603708.SH,家家悦,17,批发和零售业,-25.7065,0,0,22.8360,0,0,0,0,0,0,0,0
603733.SH,仙鹤股份,17,制造业,31.6118,1.0100,10.6819,12.3262,47.8890,1.9190,64.1361,1.7107,0.4861,1.2062,-29.8466,0
603806.SH,福斯特,17,制造业,36.9593,1.1900,12.0699,21.8034,30.6228,1.4414,58.2412,4.5680,1.7405,3.5919,-28.1440,0
603816.SH,顾家家居,17,制造业,19.1851,0,0,29.2203,0,0,0,0,0,0,0,0
603817.SH,海峡环保,17,电力、热力、燃气及水生产和供应业,20.5169,0,0,40.2118,0,0,0,0,0,0,0,0
603833.SH,欧派家居,17,制造业,29.1159,0,0,31.2097,0,0,0,0,0,0,0,0
603861.SH,白云电器,17,制造业,177.5504,0,0,18.5365,0,0,0,0,0,0,0,0
603866.SH,桃李面包,17,制造业,29.9774,0.4801,12.8510,24.5266,24.0995,1.3175,65.1592,1.3952,0.5580,1.2006,-16.1422,0
603877.SH,太平鸟,17,制造业,31.7415,0.3900,4.3926,50.5138,51.4297,2.0589,73.4313,1.7615,0.7280,1.1035,-72.7639,0
603883.SH,老百姓,17,批发和零售业,31.7206,0,0,32.0546,0,0,0,0,0,0,0,0
603898.SH,好莱客,17,制造业,16.6052,0,0,35.2596,0,0,0,0,0,0,0,0
603920.SH,世运电路,17,制造业,21.7723,0.8200,14.9653,16.4256,44.2627,1.7941,50.9058,2.3198,0.9366,1.9705,100.7896,0
603939.SH,益丰药房,17,批发和零售业,45.3692,0,0,40.2959,0,0,0,0,0,0,0,0
603977.SH,国泰集团,17,制造业,17.4402,0.2400,5.2712,35.2473,33.2426,1.4980,96.5299,1.3561,0.6989,1.2100,-35.6441,0
603979.SH,金诚信,17,采矿业,27.4373,0,0,26.6421,0,0,0,0,0,0,0,0
603989.SH,艾华集团,17,制造业,21.8737,0,0,26.0542,0,0,0,0,0,0,0,0
603992.SH,松霖科技,17,制造业,19.4429,0,0,29.8019,0,0,0,0,0,0,0,0
605007.SH,五洲特纸,17,制造业,25.1449,0.5100,9.5019,12.5124,66.4476,2.9804,74.6950,0.9903,0.4000,0.7881,-47.4072,0
605138.SH,盛泰集团,17,制造业,16.1296,0,0,18.3301,0,0,0,0,0,0,0,0
605358.SH,立昂微,17,制造业,34.4298,1.0200,8.7355,44.7889,47.0310,1.8879,22.8659,3.4710,1.9884,2.8004,7.5527,0
605589.SH,圣泉集团,17,制造业,26.2017,0.9100,8.5667,20.8008,30.0673,1.4299,64.5533,2.3401,0.3573,1.7858,-0.1719,78.7994
688001.SH,华兴源创,17,制造业,34.0729,0.7300,8.8245,54.3506,0,0,0,0,0,0,0,0
688002.SH,睿创微纳,17,制造业,55.5452,0.6900,8.3132,48.3080,0,0,0,0,0,0,0,0
688208.SH,道通科技,17,制造业,71.7564,0.2300,3.5496,58.5201,0,0,0,0,0,0,0,0
688301.SH,奕瑞科技,17,制造业,49.9633,8.8400,18.5109,57.9235,32.9116,1.4906,27.3105,8.6581,6.4517,7.4006,31.8083,0
688599.SH,天合光能,17,制造业,45.3476,1.7300,17.0832,13.8265,0,0,0,0,0,0,0,0
688676.SH,金盘科技,17,制造业,65.4848,0.6700,10.6166,20.2346,61.5089,2.5980,73.5402,1.6721,0.3743,1.1591,20.3208,0
688772.SH,珠海冠宇,17,制造业,96.6903,0.0800,1.4077,19.1040,66.3381,2.9707,62.3470,1.2208,0.5431,0.9710,-93.8431,0
688779.SH,长远锂科,17,制造业,21.2079,0.7700,20.3420,15.5009,0,0,0,0,0,0,0,0
688819.SH,天能股份,17,制造业,20.6597,1.9600,14.7080,16.7670,56.5335,2.3006,89.3561,1.3645,0.6936,1.0204,38.7996,64.5660
833819.BJ,颖泰生物,17,制造业,5.8784,0.8600,19.6558,24.8788,52.7198,2.1151,95.1320,0.9088,0.3238,0.6216,134.0785,0
000158.SZ,常山北明,16,信息传输、软件和信息技术服务业,310.7722,-0.1300,-3.4330,10.2774,64.1041,2.7858,81.0450,1.2226,0.2817,0.8809,-279.2336,41.2208
000409.SZ,云鼎科技,16,信息传输、软件和信息技术服务业,231.8364,0.0468,2.6517,38.8593,33.9656,1.5144,90.5778,2.4817,0.9997,2.1286,75.2503,54.2630
000428.SZ,华天酒店,16,住宿和餐饮业,50.8881,0,0,14.4209,0,0,0,0,0,0,0,61.5150
000516.SZ,国际医学,16,卫生和社会工作,-26.1656,-0.5200,-24.5751,-9.0321,67.9528,3.1204,61.3397,0.6714,0.2420,0.6589,-41.4366,36.9921
000523.SZ,广州浪奇,16,制造业,4.0444,-0.0400,-7.1341,9.5282,58.5034,2.4098,39.9983,2.3629,0.6189,1.3739,-104.9877,44.6752
000533.SZ,顺钠股份,16,制造业,220.9148,0.0456,4.5154,20.7308,66.5328,2.9880,87.2828,1.3204,0.1578,1.1143,353.3973,51.1007
000546.SZ,金圆股份,16,水利、环境和公共设施管理业,-246.9511,0,0,4.4583,0,0,0,0,0,0,0,181.7946
000548.SZ,湖南投资,16,交通运输、仓储和邮政业,70.0690,0.0700,1.8915,38.7779,44.5025,1.8019,70.9432,2.2442,0.5979,0.7773,-32.6242,40.3757
000601.SZ,韶能股份,16,电力、热力、燃气及水生产和供应业,389.4336,0,0,19.0041,0,0,0,0,0,0,0,47.1808
000608.SZ,阳光股份,16,房地产业,50.0766,-0.5123,-13.1338,68.8573,34.2462,1.5208,45.2420,0.1170,0.0709,0.1094,-561.7977,52.0711
000620.SZ,新华联,16,房地产业,-1.9470,0,0,19.6922,0,0,0,0,0,0,0,33.6588
000630.SZ,铜陵有色,16,制造业,13.0714,0.2600,11.6014,5.8540,51.1933,2.0489,76.8800,1.6047,0.4663,0.8947,-8.3614,51.9320
000632.SZ,三木集团,16,批发和零售业,133.3875,0,0,3.6271,0,0,0,0,0,0,0,65.0666
000633.SZ,合金投资,16,制造业,390.2153,0.0153,3.4460,12.8128,32.3010,1.4771,58.7091,3.0484,0.1951,2.0470,76.1980,43.3499
000652.SZ,泰达股份,16,批发和零售业,25.3748,0.1207,3.2858,6.6966,83.5785,6.0896,72.8829,1.0951,0.1421,0.5761,2.9600,46.7333
000700.SZ,模塑科技,16,制造业,9.5473,0,0,17.3539,0,0,0,0,0,0,0,51.5915
000707.SZ,双环科技,16,制造业,4.1775,1.8810,84.9458,30.0783,46.3275,1.8631,80.7501,0.9118,0.6869,0.8183,106.5864,32.7538
000723.SZ,美锦能源,16,制造业,17.3326,0,0,22.7354,0,0,0,0,0,0,0,43.2243
000753.SZ,漳州发展,16,批发和零售业,30.7303,0.0764,2.8935,17.8599,67.9762,3.1227,59.6238,0.6378,0.1309,0.5554,-34.1323,54.1402
000793.SZ,华闻集团,16,文化、体育和娱乐业,-23.6106,-0.3422,-28.4469,20.0477,55.1281,2.2286,50.9730,1.0429,0.3970,1.0344,"-1,357.2034",46.5548
000812.SZ,陕西金叶,16,制造业,70.9906,0,0,24.8415,0,0,0,0,0,0,0,39.8987
000816.SZ,智慧农业,16,制造业,122.5954,0,0,13.1358,0,0,0,0,0,0,0,36.2902
000861.SZ,海印股份,16,租赁和商务服务业,-9.1044,0,0,31.9178,0,0,0,0,0,0,0,50.2815
000925.SZ,众合科技,16,制造业,27.6064,0,0,31.3184,0,0,0,0,0,0,0,76.1833
000933.SZ,神火股份,16,制造业,4.9599,3.3900,59.5942,34.8796,64.9765,2.8552,88.2900,0.6815,0.5164,0.5922,180.5605,45.2649
000948.SZ,南天信息,16,信息传输、软件和信息技术服务业,78.1364,0.3485,5.7023,14.0045,74.8445,3.9753,91.6024,1.3170,0.3672,0.7296,24.6062,75.3916
000950.SZ,重药控股,16,批发和零售业,8.0243,0,0,8.6403,0,0,0,0,0,0,0,39.6233
000978.SZ,桂林旅游,16,水利、环境和公共设施管理业,-14.9415,-0.6810,-23.5792,-69.5426,45.6851,1.8411,51.4025,0.3018,0.0733,0.2908,-29.7256,72.8948
002042.SZ,华孚时尚,16,制造业,12.2060,0,0,8.8776,0,0,0,0,0,0,0,41.0699
002052.SZ,*ST同洲,16,制造业,-11.9440,-0.0600,-76.3963,3.9158,82.7892,5.8103,85.0120,0.8761,0.1180,0.7607,74.3864,52.0146
002054.SZ,德美化工,16,制造业,23.4979,0.1792,3.5170,26.6162,58.2573,2.3956,51.4821,1.4055,0.3704,1.1790,-66.4998,54.1647
002068.SZ,黑猫股份,16,制造业,"-6,490.8575",0,0,5.2172,0,0,0,0,0,0,0,55.4319
002069.SZ,ST獐子岛,16,农、林、牧、渔业,63.9932,0,0,14.8775,0,0,0,0,0,0,0,65.2248
002083.SZ,孚日股份,16,制造业,15.1697,0.2400,5.4085,13.4708,48.7602,1.9516,68.9063,1.1861,0.4340,0.7126,-26.9791,48.0490
002089.SZ,*ST新海,16,制造业,30.7248,0,0,29.4312,0,0,0,0,0,0,0,48.3256
002090.SZ,金智科技,16,制造业,41.0381,0.0789,2.3979,23.2220,51.6672,2.0690,99.0864,1.6373,0.4257,1.3784,-79.9773,58.2448
002115.SZ,三维通信,16,租赁和商务服务业,-5.4353,0,0,4.9883,0,0,0,0,0,0,0,61.5676
002121.SZ,科陆电子,16,制造业,-24.1872,0,0,27.7262,0,0,0,0,0,0,0,59.0568
002133.SZ,广宇集团,16,房地产业,9.6609,0.1500,2.8657,8.1385,77.4053,4.4258,79.1405,1.4604,0.1712,0.2942,-68.8940,30.0233
002135.SZ,东南网架,16,制造业,21.0101,0.2500,4.7800,11.6435,0,0,0,0,0,0,0,51.2313
002197.SZ,证通电子,16,信息传输、软件和信息技术服务业,200.4481,0,0,32.3173,0,0,0,0,0,0,0,73.3802
002214.SZ,大立科技,16,制造业,-67.0985,-0.2500,-6.2366,50.0438,16.7162,1.2007,86.7256,5.1111,1.2456,3.8415,-195.3759,58.3992
002218.SZ,拓日新能,16,制造业,51.8292,0.0680,2.2808,30.1928,40.6959,1.6862,49.5334,2.1901,1.0179,1.8414,-50.7587,83.1239
002226.SZ,江南化工,16,制造业,14.5680,0.1707,5.2257,33.9078,38.6598,1.6303,44.6952,2.5629,0.9290,2.3891,-48.3354,72.1484
002266.SZ,浙富控股,16,水利、环境和公共设施管理业,14.1022,0,0,18.1434,0,0,0,0,0,0,0,47.8922
002269.SZ,美邦服饰,16,制造业,-4.9281,0,0,27.7215,0,0,0,0,0,0,0,54.1642
002291.SZ,遥望科技,16,制造业,-33.9889,0,0,19.5838,0,0,0,0,0,0,0,43.0532
002296.SZ,辉煌科技,16,制造业,24.5318,0.2834,6.0903,47.6330,25.9103,1.3497,91.6910,2.5775,0.4563,1.7844,-12.4780,50.6465
002310.SZ,东方园林,16,水利、环境和公共设施管理业,-2.4904,0,0,4.3588,0,0,0,0,0,0,0,49.4044
002329.SZ,皇氏集团,16,制造业,-14.7867,0,0,18.4825,0,0,0,0,0,0,0,54.8593
002347.SZ,泰尔股份,16,制造业,-242.4637,0,0,18.8150,0,0,0,0,0,0,0,45.5439
002378.SZ,章源钨业,16,制造业,26.0758,0.2200,10.4916,16.5410,58.1433,2.3891,66.6175,1.4010,0.3030,0.6374,24.1231,52.7007
002398.SZ,垒知集团,16,制造业,16.5494,0.3000,5.9990,19.6843,42.4334,1.7371,82.5650,2.1160,0.3273,2.0585,-24.5698,60.9746
002402.SZ,和而泰,16,制造业,29.8180,0.4786,11.2410,19.8742,42.0915,1.7269,90.9245,1.6507,0.3998,1.0079,-18.3883,57.4148
002418.SZ,康盛股份,16,制造业,123.0868,0,0,6.5458,0,0,0,0,0,0,0,43.9614
002425.SZ,凯撒文化,16,信息传输、软件和信息技术服务业,-19.2817,0,0,25.1430,0,0,0,0,0,0,0,33.8388
002441.SZ,众业达,16,批发和零售业,10.8703,0.5400,6.6660,9.9711,36.5104,1.5751,97.9017,2.3515,0.5565,1.8023,-30.9342,62.1359
002445.SZ,中南文化,16,文化、体育和娱乐业,-63.9999,0.0100,1.4485,16.2613,27.3368,1.3762,61.0349,3.8833,2.5363,3.4456,-86.6600,55.6184
002455.SZ,百川股份,16,制造业,24.6506,0.2300,6.3444,12.6399,70.3367,3.3712,63.2603,0.6754,0.2278,0.3817,-43.7588,66.9559
002471.SZ,中超控股,16,制造业,108.1571,-0.0378,-3.4992,10.8273,75.2169,4.0350,92.2957,1.1037,0.2047,0.9635,-285.3267,63.0239
002474.SZ,榕基软件,16,信息传输、软件和信息技术服务业,279.2611,0.0214,0.8221,38.7411,40.1961,1.6721,89.9536,1.4686,0.2648,0.6250,-60.9810,36.7956
002480.SZ,新筑股份,16,制造业,-11.9537,-0.7366,-22.3024,33.7291,75.8345,4.1381,42.2411,1.0941,0.3540,0.9733,-194.5455,39.8307
002485.SZ,*ST雪发,16,水利、环境和公共设施管理业,-3.6606,0,0,-0.0079,0,0,0,0,0,0,0,44.9525
002490.SZ,山东墨龙,16,制造业,-6.3722,-0.5300,-35.3964,2.6901,77.4587,4.4363,95.0369,0.5543,0.1546,0.3289,-21.8541,47.1966
002491.SZ,通鼎互联,16,制造业,-9.5791,0,0,16.8552,0,0,0,0,0,0,0,57.9756
002492.SZ,恒基达鑫,16,交通运输、仓储和邮政业,23.0160,0.3111,8.1716,50.3434,16.6068,1.1991,53.6868,4.9951,2.8354,4.9715,8.5378,53.6130
002510.SZ,天汽模,16,制造业,-31.2723,0,0,15.1768,0,0,0,0,0,0,0,56.2835
002512.SZ,达华智能,16,制造业,-9.8967,0,0,10.5995,0,0,0,0,0,0,0,52.8924
002521.SZ,齐峰新材,16,制造业,253.2783,0.0200,0.2377,8.0128,25.0406,1.3341,98.6636,2.5596,0.9070,1.9741,-94.4569,52.2968
002526.SZ,山东矿机,16,制造业,54.3119,0.0700,4.0940,21.8242,33.2301,1.4977,99.6757,2.1800,0.6435,1.6831,69.9528,52.4234
002564.SZ,天沃科技,16,建筑业,-6.0546,-2.0300,-189.6554,19.1103,0,0,0,0,0,0,0,58.6246
002565.SZ,顺灏股份,16,制造业,-207.1318,0,0,21.3342,0,0,0,0,0,0,0,59.5547
002581.SZ,未名医药,16,制造业,-865.8373,0,0,75.8900,0,0,0,0,0,0,0,48.1581
002583.SZ,海能达,16,制造业,-47.5943,0.2200,6.9049,43.4265,44.7266,1.8092,82.8777,1.4903,0.2174,1.0903,162.1549,65.1762
002596.SZ,海南瑞泽,16,制造业,-3.7506,-0.4300,-28.2747,10.7844,67.3398,3.0618,60.2612,1.6627,0.0626,1.6122,53.0189,52.0846
002607.SZ,中公教育,16,教育,-12.4082,0,0,15.0598,0,0,0,0,0,0,0,57.1472
002614.SZ,奥佳华,16,制造业,26.2469,0,0,30.2267,0,0,0,0,0,0,0,84.3593
002615.SZ,哈尔斯,16,制造业,12.5569,0,0,27.7358,0,0,0,0,0,0,0,54.2322
002616.SZ,长青集团,16,水利、环境和公共设施管理业,-22.0926,0.1030,3.0902,16.0908,74.4502,3.9139,40.0535,1.0183,0.1391,0.9343,141.6358,72.0847
002617.SZ,露笑科技,16,制造业,-112.4682,-0.1500,-5.3440,13.4892,38.4634,1.6250,39.3520,3.3154,1.4577,3.1425,-519.7549,44.4741
002631.SZ,德尔未来,16,制造业,85.1218,-0.0292,-1.0574,24.2533,58.9767,2.4376,71.1993,1.7727,0.8330,1.1313,-165.5764,64.9283
002638.SZ,勤上股份,16,制造业,-7.7473,0,0,8.8001,0,0,0,0,0,0,0,73.6125
002645.SZ,华宏科技,16,制造业,15.9702,0,0,12.4845,0,0,0,0,0,0,0,49.2482
002649.SZ,博彦科技,16,信息传输、软件和信息技术服务业,15.7100,0.5330,8.1873,26.2197,25.2288,1.3374,97.5956,2.8754,1.5401,2.8335,-28.1900,52.9775
002659.SZ,凯文教育,16,教育,-25.1205,0,0,-1.7668,0,0,0,0,0,0,0,52.0241
002663.SZ,普邦股份,16,建筑业,-5.5235,-0.1400,-7.9271,8.7635,46.1098,1.8556,90.4377,1.7386,0.3235,1.6453,62.2074,47.4222
002665.SZ,首航高科,16,制造业,-37.3651,0,0,23.1564,0,0,0,0,0,0,0,63.3302
002717.SZ,岭南股份,16,水利、环境和公共设施管理业,-11.3430,0,0,8.3197,0,0,0,0,0,0,0,50.5073
002721.SZ,金一文化,16,制造业,-2.1968,0,0,8.3585,0,0,0,0,0,0,0,30.0630
002722.SZ,物产金轮,16,制造业,29.2745,0.5900,5.0730,14.2566,24.0741,1.3171,61.6077,3.7265,0.8311,2.5601,-18.7896,43.8458
002726.SZ,龙大美食,16,制造业,-10.5602,0,0,0.0074,0,0,0,0,0,0,0,58.4589
002728.SZ,特一药业,16,制造业,42.0888,0.8000,13.3745,49.0992,0,0,0,0,0,0,0,0
002738.SZ,中矿资源,16,制造业,13.3372,0,0,49.2750,0,0,0,0,0,0,0,0
002741.SZ,光华科技,16,制造业,59.7030,0.3000,6.9804,15.1687,52.5125,2.1058,79.9387,1.3611,0.2111,0.8743,83.4364,0
002742.SZ,ST三圣,16,制造业,-5.2785,0,0,15.5461,0,0,0,0,0,0,0,0
002749.SZ,国光股份,16,制造业,21.2855,0.2600,7.8688,38.8661,27.1618,1.3729,46.4704,5.3674,3.5630,4.0105,-43.4674,0
002753.SZ,永东股份,16,制造业,30.5365,0,0,4.9719,0,0,0,0,0,0,0,0
002772.SZ,众兴菌业,16,农、林、牧、渔业,15.2465,0.4000,4.7767,26.2525,48.4762,1.9409,45.3282,2.1039,1.1747,1.2341,192.5380,0
002787.SZ,华源控股,16,制造业,580.8345,0.0300,0.6994,12.7203,45.1516,1.8232,67.9779,2.0096,0.6660,1.5735,-38.0236,0
002789.SZ,建艺集团,16,建筑业,-2.3540,0,0,10.3419,0,0,0,0,0,0,0,0
002798.SZ,帝欧家居,16,制造业,-4.3021,0,0,17.9896,0,0,0,0,0,0,0,0
002811.SZ,郑中设计,16,建筑业,-27.7582,-0.6500,-12.9329,25.2783,54.3072,2.1885,65.2711,2.1575,0.4983,2.0929,"-1,106.8221",0
002823.SZ,凯中精密,16,制造业,70.7598,0,0,14.4841,0,0,0,0,0,0,0,0
002833.SZ,弘亚数控,16,制造业,11.0010,0,0,31.0950,0,0,0,0,0,0,0,0
002838.SZ,道恩股份,16,制造业,39.4709,0.3600,5.9866,10.1247,37.1552,1.5912,76.4706,2.4003,0.5863,2.0195,-32.7182,0
002851.SZ,麦格米特,16,制造业,34.6925,0,0,23.9696,0,0,0,0,0,0,0,0
002859.SZ,洁美科技,16,制造业,55.3876,0.4100,6.7473,29.3262,42.1645,1.7290,48.0833,1.8929,1.1135,1.5209,-57.3546,0
002861.SZ,瀛通通讯,16,制造业,-30.9866,0,0,19.1807,0,0,0,0,0,0,0,0
002865.SZ,钧达股份,16,制造业,83.9567,5.0800,69.8554,10.3817,88.9261,9.0303,51.8752,0.8131,0.4279,0.7357,710.8121,0
002887.SZ,绿茵生态,16,水利、环境和公共设施管理业,14.0241,0,0,40.2488,0,0,0,0,0,0,0,0
002891.SZ,中宠股份,16,制造业,47.3654,0.3602,5.4529,19.2768,42.1758,1.7294,52.4215,2.0550,0.7984,1.3367,-4.4245,0
002895.SZ,川恒股份,16,制造业,17.5562,1.5410,19.0929,39.2297,51.0603,2.0433,47.8711,1.2186,0.6137,0.8989,105.0550,0
002907.SZ,华森制药,16,制造业,113.0753,0.2357,6.6258,56.2905,0,0,0,0,0,0,0,0
002928.SZ,华夏航空,16,交通运输、仓储和邮政业,-11.9706,0,0,-37.5597,0,0,0,0,0,0,0,0
002930.SZ,宏川智慧,16,交通运输、仓储和邮政业,35.3341,0.5000,9.5904,59.8131,0,0,0,0,0,0,0,0
002949.SZ,华阳国际,16,科学研究和技术服务业,23.7400,0.5722,7.7058,25.1614,50.9559,2.0390,74.3139,1.6681,0.9361,1.6681,10.7110,0
002953.SZ,日丰股份,16,制造业,47.5809,0,0,11.9063,0,0,0,0,0,0,0,0
002959.SZ,小熊电器,16,制造业,28.1002,2.4769,17.4210,33.9331,51.4325,2.0590,81.0994,1.7789,1.4005,1.4587,36.2031,0
002965.SZ,祥鑫科技,16,制造业,58.7525,0,0,16.8736,0,0,0,0,0,0,0,0
002973.SZ,侨银股份,16,水利、环境和公共设施管理业,18.4087,0,0,24.2436,0,0,0,0,0,0,0,0
002975.SZ,博杰股份,16,制造业,25.0837,0,0,46.9450,0,0,0,0,0,0,0,0
002988.SZ,豪美新材,16,制造业,51.8952,-0.4787,-5.0433,10.9035,58.5266,2.4112,65.3407,1.6386,0.2289,1.2638,-181.3412,0
